AgeRange,YearsExperience,Industry,Education,Location,Salary,Modality,Gender
22-25,2,Finance,Bachelor's Degree,"Dallas, TX",55000,Remote,Female
26-29,6,Marketing,Bachelor's Degree,"Minneapolis, MN",55000,Onsite,Female
26-29,2,Education,Master's Degree,"Chicago, IL",55000,Onsite,Female
22-25,1,Human Resources,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
26-29,4,Marketing,Master's Degree,"Washington, DC",55000,Hybrid,Male
26-29,1,Finance,Bachelor's Degree,"Kansas City, MO",55000,Hybrid,Female
34-37,10,Healthcare,Bachelor's Degree,"Detroit, MI",55000,Onsite,Female
26-29,2,Real Estate,High School/GED,"Los Angeles, CA",55000,Hybrid,Male
22-25,2,Hosptechaltechy,Bachelor's Degree,"Austin, TX",55000,Onsite,Female
30-33,3,Staffing,Some College,"Dallas, TX",55000,Hybrid,Female
26-29,2,Marketing,Bachelor's Degree,"New York, NY",55000,Onsite,Female
26-29,4,Finance,Bachelor's Degree,"Dallas, TX",55000,Onsite,Male
18-21,1,Insurance,Bachelor's Degree,"Miami, FL",55000,Hybrid,Female
22-25,1,Legal,Associate's Degree,"Los Angeles, CA",55000,Remote,Female
22-25,1,Consulting,Bachelor's Degree,"San Diego, CA",55000,Remote,Female
22-25,1,Healthcare,Master's Degree,"New York, NY",55000,Onsite,Female
18-21,1,Entertainment,Bachelor's Degree,"New York, NY",55000,Remote,Male
22-25,3,Finance,Bachelor's Degree,"Salt Lake City, UT",55000,Hybrid,Female
22-25,1,Healthcare,Bachelor's Degree,"Atlanta, GA",55000,Remote,Female
22-25,2,Tech,Bachelor's Degree,"Atlanta, GA",55000,Remote,Female
22-25,1,Education,Bachelor's Degree,"Seattle, WA",55000,Hybrid,Male
22-25,1,Healthcare,Associate's Degree,"Orlando, FL",55000,Hybrid,Female
22-25,2,Advertising,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
26-29,4,Finance,Bachelor's Degree,"Phoenix, AZ",55000,Hybrid,Female
30-33,10,Fashion,Bachelor's Degree,"Dallas, TX",55000,Hybrid,Female
26-29,2,Social Work,Master's Degree,"Sacramento, CA",55000,Onsite,Female
30-33,10,Education,Bachelor's Degree,"Seattle, WA",55000,Onsite,Female
22-25,2,Finance,Bachelor's Degree,"New York, NY",55000,Remote,Male
26-29,1,Healthcare,Bachelor's Degree,"Detroit, MI",55000,Hybrid,Female
26-29,3,Advertising,Bachelor's Degree,"Austin, TX",55000,Remote,Female
26-29,3,Healthcare,Some College,"San Diego, CA",55000,Remote,Female
26-29,10,Real Estate,Bachelor's Degree,"Los Angeles, CA",55000,Onsite,Female
30-33,7,Hosptechaltechy,Some College,"Houston, TX",55000,Onsite,Female
22-25,2,Marketing,Bachelor's Degree,"Phoenix, AZ",55000,Hybrid,Female
22-25,1,Tech,Bachelor's Degree,"Irvine, CA",55000,Remote,Female
22-25,2,Tech,Bachelor's Degree,"San Antonio, TX",55000,Remote,Female
30-33,4,Legal,Bachelor's Degree,"Los Angeles, CA",55000,Hybrid,Female
22-25,1,Finance,Bachelor's Degree,"Salt Lake City, UT",55000,Hybrid,Male
26-29,3,Education,Master's Degree,"Minneapolis, MN",55000,Onsite,Male
22-25,3,Education,Master's Degree,"Phoenix, AZ",55000,Remote,Female
18-21,3,Pharmacy,Trade/Vocational,"Austin, TX",55000,Onsite,Female
26-29,10,Food,Some College,"Los Angeles, CA",55000,Hybrid,Female
22-25,3,Marketing,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
22-25,1,Engineering,Bachelor's Degree,"Portland, OR",55000,Hybrid,Female
22-25,5,Retail,Some College,"Chicago, IL",55000,Onsite,Female
18-21,1,Legal,Bachelor's Degree,"San Francisco, CA",55000,Hybrid,Female
22-25,2,Hosptechaltechy,Bachelor's Degree,"Indianapolis, IN",55000,Onsite,Female
26-29,6,Healthcare,Trade/Vocational,"Portland, OR",55000,Hybrid,Female
26-29,5,Healthcare,Bachelor's Degree,"Detroit, MI",55000,Onsite,Male
22-25,2,Healthcare,Bachelor's Degree,"Philadelphia, PA",55000,Onsite,Female
26-29,2,Government,Master's Degree,"Boston, MA",55000,Hybrid,Female
22-25,1,Accounting,High School/GED,"Washington, DC",55000,Onsite,Male
22-25,1,Accounting,Bachelor's Degree,"Indianapolis, IN",55000,Remote,Female
26-29,4,Advertising,Bachelor's Degree,"Atlanta, GA",55000,Remote,Female
26-29,3,Consulting,Bachelor's Degree,"Indianapolis, IN",55000,Hybrid,Female
26-29,1,Tech,Bachelor's Degree,"Austin, TX",55000,Remote,Female
22-25,3,Finance,Bachelor's Degree,"Detroit, MI",55000,Hybrid,Male
26-29,5,Finance,Bachelor's Degree,"Philadelphia, PA",55000,Hybrid,Female
22-25,3,Hosptechaltechy,Bachelor's Degree,"Chicago, IL",55000,Hybrid,Female
22-25,2,Sales,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
22-25,2,Consulting,Bachelor's Degree,"Los Angeles, CA",55000,Remote,Female
22-25,5,Automotive,Trade/Vocational,"Atlanta, GA",55000,Hybrid,Male
30-33,7,Healthcare,Some College,"Miami, FL",55000,Onsite,Female
22-25,1,Sales,Bachelor's Degree,"New York, NY",55000,Remote,Female
26-29,1,Tech,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
26-29,4,Finance,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"Minneapolis, MN",55000,Onsite,Male
22-25,3,Marketing,Bachelor's Degree,"Charlotte, NC",55000,Remote,Female
26-29,3,Advertising,Bachelor's Degree,"Detroit, MI",55000,Remote,Female
22-25,5,Retail,Bachelor's Degree,"Houston, TX",55000,Onsite,Female
26-29,1,Finance,Bachelor's Degree,"Philadelphia, PA",55000,Hybrid,Male
22-25,3,Retail,Bachelor's Degree,"Columbus, OH",55000,Remote,Female
26-29,5,Advertising,Master's Degree,"Dallas, TX",55000,Hybrid,Female
22-25,3,Media,High School/GED,"New York, NY",55000,Remote,Female
22-25,2,Tech,Bachelor's Degree,"Atlanta, GA",55000,Remote,Male
22-25,1,Retail,Some College,"Raleigh, NC",55000,Onsite,Male
22-25,1,Insurance,Bachelor's Degree,"San Francisco, CA",55000,Remote,Female
22-25,1,Insurance,Bachelor's Degree,"Washington, DC",55000,Hybrid,Male
26-29,4,Telecommunications,Bachelor's Degree,"New York, NY",55000,Hybrid,Female
22-25,3,Tech,Bachelor's Degree,"Chicago, IL",55000,Remote,Male
22-25,1,Education,Bachelor's Degree,"Dallas, TX",55000,Remote,Female
22-25,2,Telecommunications,Bachelor's Degree,"Houston, TX",55000,Onsite,Male
26-29,4,Government,High School/GED,"Austin, TX",55000,Remote,Female
34-37,5,Logistics,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
26-29,1,Marketing,Bachelor's Degree,"Irvine, CA",55000,Hybrid,Female
26-29,4,Medical,Master's Degree,"Minneapolis, MN",55000,Hybrid,Female
22-25,1,Advertising,Bachelor's Degree,"New York, NY",55000,Hybrid,Female
26-29,5,Healthcare,Bachelor's Degree,"Raleigh, NC",55000,Remote,Female
22-25,1,Entertainment,Bachelor's Degree,"Miami, FL",55000,Onsite,Female
26-29,7,Retail,High School/GED,"Chicago, IL",55000,Onsite,Female
22-25,2,Legal,Bachelor's Degree,"Philadelphia, PA",55000,Hybrid,Male
22-25,2,Education,Bachelor's Degree,"Austin, TX",55000,Onsite,Female
22-25,4,Finance,Bachelor's Degree,"Chicago, IL",55000,Hybrid,Female
30-33,1,Healthcare,Bachelor's Degree,"Charlotte, NC",55000,Hybrid,Female
22-25,1,Healthcare,Bachelor's Degree,"Chicago, IL",55000,Hybrid,Male
22-25,3,Tech,Bachelor's Degree,"Salt Lake City, UT",55000,Remote,Male
22-25,2,Advertising,Bachelor's Degree,"Detroit, MI",55000,Remote,Female
26-29,1,Hosptechaltechy,Bachelor's Degree,"Las Vegas, NV",55000,Hybrid,Female
26-29,3,Healthcare,Master's Degree,"New York, NY",55000,Onsite,Female
30-33,8,Sales,Associate's Degree,"Chicago, IL",55000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"Austin, TX",55000,Hybrid,Female
26-29,4,Sales,Bachelor's Degree,"Atlanta, GA",55000,Remote,Male
30-33,10,Healthcare,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
22-25,2,Tech,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
26-29,6,Healthcare,Bachelor's Degree,"Dallas, TX",55000,Onsite,Female
18-21,1,Tech,Some College,"Detroit, MI",55000,Onsite,Male
30-33,7,Tech,Bachelor's Degree,"San Francisco, CA",55000,Remote,Female
22-25,1,Marketing,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
30-33,5,Retail,Some College,"Dallas, TX",55000,Onsite,Male
22-25,1,Human Resources,Bachelor's Degree,"Dallas, TX",55000,Hybrid,Female
22-25,2,Social Work,Master's Degree,"Baltimore, MD",55000,Onsite,Female
22-25,1,Finance,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
26-29,3,Finance,Bachelor's Degree,"Chicago, IL",55000,Remote,Female
22-25,3,Real Estate,Bachelor's Degree,"San Francisco, CA",55000,Remote,Female
26-29,5,Marketing,Bachelor's Degree,"Detroit, MI",55000,Onsite,Female
22-25,1,Biotech,Bachelor's Degree,"Seattle, WA",55000,Onsite,Female
22-25,1,Healthcare,Bachelor's Degree,"Tampa, FL",55000,Remote,Female
22-25,2,Real Estate,High School/GED,"Seattle, WA",55000,Onsite,Male
26-29,1,Legal,Doctorate Degree,"Chicago, IL",55000,Remote,Female
22-25,2,Accounting,Bachelor's Degree,"Nashville, TN",55000,Hybrid,Female
26-29,2,Manufacturing,Bachelor's Degree,"Indianapolis, IN",55000,Remote,Female
22-25,1,Healthcare,Bachelor's Degree,"New York, NY",55000,Hybrid,Female
26-29,9,Education,Bachelor's Degree,"Philadelphia, PA",55000,Remote,Female
26-29,3,Media,Bachelor's Degree,"New York, NY",55000,Hybrid,Female
26-29,1,Healthcare,Doctorate Degree,"New York, NY",55000,Onsite,Female
22-25,3,Media,Bachelor's Degree,"New York, NY",55000,Remote,Female
18-21,1,Sales,Bachelor's Degree,"San Francisco, CA",55000,Hybrid,Male
26-29,8,Healthcare,Associate's Degree,"Columbus, OH",55000,Onsite,Female
26-29,3,Construction,Trade/Vocational,"Seattle, WA",55000,Onsite,Male
26-29,4,Pharmacy,Bachelor's Degree,"Philadelphia, PA",55000,Onsite,Female
22-25,1,Real Estate,Bachelor's Degree,"Indianapolis, IN",55000,Hybrid,Female
22-25,2,Banking,Bachelor's Degree,"Indianapolis, IN",55000,Hybrid,Female
18-21,1,Marketing,Bachelor's Degree,"Los Angeles, CA",55000,Remote,Female
22-25,2,Tech,Bachelor's Degree,"New York, NY",55000,Remote,Female
22-25,2,Media,Bachelor's Degree,"New York, NY",55000,Hybrid,Female
22-25,2,Banking,Bachelor's Degree,"Pittsburgh, PA",55000,Remote,Female
26-29,1,Sales,High School/GED,"Philadelphia, PA",55000,Onsite,Male
26-29,6,Banking,Bachelor's Degree,"Las Vegas, NV",55000,Onsite,Male
22-25,2,Finance,Bachelor's Degree,"Las Vegas, NV",55000,Onsite,Female
26-29,4,Logistics,Bachelor's Degree,"Kansas City, MO",55000,Remote,Female
26-29,1,Legal,Bachelor's Degree,"Austin, TX",55000,Remote,Female
26-29,3,Medical,Associate's Degree,"New York, NY",55000,Onsite,Female
22-25,3,Insurance,Bachelor's Degree,"New York, NY",55000,Remote,Female
22-25,5,Education,Associate's Degree,"Washington, DC",55000,Onsite,Male
38-41,17,Real Estate,Associate's Degree,"New York, NY",55000,Onsite,Female
34-37,10,Education,Bachelor's Degree,"Philadelphia, PA",55000,Hybrid,Female
22-25,2,Finance,Bachelor's Degree,"San Diego, CA",55000,Remote,Male
22-25,1,Entertainment,Bachelor's Degree,"Los Angeles, CA",55000,Remote,Female
30-33,9,Retail,Bachelor's Degree,"Chicago, IL",55000,Onsite,Male
22-25,3,Tech,Bachelor's Degree,"Austin, TX",55000,Remote,Female
22-25,1,Consulting,Bachelor's Degree,"New York, NY",55000,Remote,Female
22-25,4,Finance,Bachelor's Degree,"Charlotte, NC",55000,Remote,Female
26-29,2,Healthcare,Bachelor's Degree,"Minneapolis, MN",55000,Onsite,Female
26-29,4,Accounting,Master's Degree,"San Antonio, TX",55000,Remote,Female
30-33,2,Healthcare,Bachelor's Degree,"Columbus, OH",55000,Onsite,Female
30-33,7,Finance,Bachelor's Degree,"Charlotte, NC",55000,Remote,Female
34-37,3,Fintech,Some College,"Salt Lake City, UT",55000,Remote,Female
22-25,3,Entertainment,Bachelor's Degree,"Los Angeles, CA",55000,Remote,Female
22-25,7,Food,Some College,"Tampa, FL",55000,Onsite,Female
26-29,1,Education,Bachelor's Degree,"New York, NY",55000,Onsite,Male
30-33,12,Tech,Some College,"Los Angeles, CA",55000,Onsite,Female
26-29,3,Marketing,Master's Degree,"New York, NY",55000,Remote,Female
34-37,15,Education,Master's Degree,"Atlanta, GA",55000,Remote,Female
26-29,6,Legal,Doctorate Degree,"Detroit, MI",55000,Onsite,Female
22-25,3,Accounting,Bachelor's Degree,"New York, NY",55000,Onsite,Female
22-25,1,Sales,Bachelor's Degree,"Salt Lake City, UT",55000,Remote,LGBTQ+
22-25,2,Education,Bachelor's Degree,"San Antonio, TX",55000,Onsite,Female
22-25,1,Marketing,Bachelor's Degree,"Seattle, WA",55000,Remote,Male
30-33,6,Marketing,Bachelor's Degree,"Boston, MA",55000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"Phoenix, AZ",55000,Onsite,Male
22-25,1,Finance,High School/GED,"Phoenix, AZ",55000,Remote,Male
30-33,10,Marketing,Some College,"Tampa, FL",55000,Onsite,Female
38-41,7,Education,Master's Degree,"Pittsburgh, PA",55000,Hybrid,Male
22-25,1,Entertainment,Master's Degree,"Los Angeles, CA",55000,Hybrid,Female
22-25,2,Retail,Bachelor's Degree,"Columbus, OH",55000,Remote,Female
22-25,3,Education,Bachelor's Degree,"Washington, DC",55000,Hybrid,Female
22-25,2,Manufacturing,Bachelor's Degree,"Minneapolis, MN",55000,Remote,Male
22-25,1,Education,Master's Degree,"Cincinnati, OH",54862,Onsite,Female
18-21,2,Retail,High School/GED,"Sacramento, CA",54800,Onsite,Female
26-29,8,Marketing,Bachelor's Degree,"Cincinnati, OH",54700,Remote,Female
22-25,3,Education,Master's Degree,"Nashville, TN",54624,Onsite,Female
26-29,3,Education,Master's Degree,"New York, NY",54622,Onsite,Female
18-21,1,Tech,Bachelor's Degree,"Nashville, TN",54600,Remote,Female
22-25,2,Finance,Bachelor's Degree,"Austin, TX",54600,Remote,Female
22-25,1,Healthcare,Trade/Vocational,"Sacramento, CA",54600,Onsite,Female
26-29,2,Healthcare,Trade/Vocational,"Houston, TX",54600,Onsite,Female
26-29,7,Engineering,Associate's Degree,"Portland, OR",54600,Remote,Female
22-25,2,Medical,Master's Degree,"Houston, TX",54600,Onsite,Female
22-25,7,Entertainment,High School/GED,"New York, NY",54600,Onsite,Female
30-33,4,Human Resources,Bachelor's Degree,"Houston, TX",54600,Remote,Female
22-25,1,Entertainment,Bachelor's Degree,"Los Angeles, CA",54600,Remote,Female
22-25,2,Entertainment,Bachelor's Degree,"Los Angeles, CA",54570,Remote,Female
30-33,8,Manufacturing,Master's Degree,"San Jose, CA",54528,Remote,Male
22-25,1,Legal,Doctorate Degree,"Miami, FL",54509,Remote,Female
26-29,2,Manufacturing,Bachelor's Degree,"Columbus, OH",54500,Onsite,Female
22-25,2,Tech,Bachelor's Degree,"Portland, OR",54500,Hybrid,Female
30-33,1,Tech,Trade/Vocational,"Las Vegas, NV",54500,Onsite,Male
22-25,2,Tech,Bachelor's Degree,"Charlotte, NC",54500,Onsite,Female
26-29,1,Education,Bachelor's Degree,"Los Angeles, CA",54500,Onsite,Female
26-29,2,Legal,Master's Degree,"Washington, DC",54440,Onsite,Female
26-29,2,Education,Master's Degree,"Portland, OR",54383,Onsite,Female
22-25,5,Education,Some College,"Washington, DC",54340,Hybrid,Male
26-29,3,Social Work,Bachelor's Degree,"New York, NY",54250,Hybrid,Female
22-25,2,Healthcare,Bachelor's Degree,"New York, NY",54200,Hybrid,Female
22-25,3,Medical,Bachelor's Degree,"Los Angeles, CA",54080,Remote,Female
30-33,6,Retail,Some College,"Seattle, WA",54080,Onsite,Female
26-29,5,Marketing,Bachelor's Degree,"Hartford, CT",54080,Hybrid,Female
26-29,4,Healthcare,Associate's Degree,"Minneapolis, MN",54080,Remote,Female
26-29,3,Healthcare,Bachelor's Degree,"Los Angeles, CA",54080,Hybrid,Female
22-25,1,Healthcare,Bachelor's Degree,"Dallas, TX",54080,Hybrid,Female
30-33,5,Advertising,Bachelor's Degree,"Los Angeles, CA",54000,Remote,Female
30-33,6,Human Resources,Some College,"Philadelphia, PA",54000,Onsite,Female
30-33,6,Tech,Bachelor's Degree,"Madison, WI",54000,Hybrid,Female
22-25,1,Marketing,Bachelor's Degree,"Las Vegas, NV",54000,Onsite,Female
22-25,3,Healthcare,Bachelor's Degree,"Dallas, TX",54000,Hybrid,Female
26-29,1,Marketing,Bachelor's Degree,"San Francisco, CA",54000,Remote,Female
26-29,11,Retail,Bachelor's Degree,"Los Angeles, CA",54000,Onsite,Female
22-25,1,Real Estate,Bachelor's Degree,"Orlando, FL",54000,Remote,Female
22-25,5,Marketing,Bachelor's Degree,"San Antonio, TX",54000,Remote,Female
30-33,2,Accounting,Some College,"Austin, TX",54000,Remote,Female
26-29,5,Social Work,Master's Degree,"New York, NY",54000,Remote,Female
22-25,2,Consulting,Bachelor's Degree,"Denver, CO",54000,Remote,Female
22-25,3,Sales,Bachelor's Degree,"Madison, WI",54000,Remote,Male
26-29,3,Marketing,Bachelor's Degree,"Portland, OR",54000,Remote,Male
30-33,5,Manufacturing,Associate's Degree,"Phoenix, AZ",54000,Hybrid,Male
22-25,1,Marketing,Bachelor's Degree,"Boston, MA",54000,Remote,Male
22-25,3,Sales,Bachelor's Degree,"San Francisco, CA",54000,Remote,Male
18-21,3,Tech,Some College,"San Jose, CA",54000,Remote,Female
22-25,1,Banking,Bachelor's Degree,"Portland, OR",54000,Onsite,Female
30-33,6,Hosptechaltechy,Bachelor's Degree,"Houston, TX",54000,Onsite,Female
30-33,7,Education,Master's Degree,"Phoenix, AZ",54000,Onsite,Female
22-25,3,Legal,Bachelor's Degree,"Los Angeles, CA",54000,Hybrid,Female
22-25,1,Accounting,Bachelor's Degree,"Pittsburgh, PA",54000,Remote,Female
26-29,2,Healthcare,Master's Degree,"Detroit, MI",54000,Remote,Female
22-25,2,Legal,Bachelor's Degree,"Los Angeles, CA",54000,Onsite,Male
22-25,2,Healthcare,Bachelor's Degree,"Madison, WI",54000,Remote,Female
26-29,5,Education,Master's Degree,"Boston, MA",54000,Onsite,Female
30-33,10,Hosptechaltechy,Bachelor's Degree,"Raleigh, NC",54000,Onsite,Female
22-25,1,Healthcare,Bachelor's Degree,"Indianapolis, IN",54000,Hybrid,Female
22-25,1,Healthcare,Bachelor's Degree,"Baltimore, MD",54000,Onsite,Female
22-25,1,Education,Bachelor's Degree,"Dallas, TX",54000,Onsite,Female
26-29,4,Insurance,Master's Degree,"Phoenix, AZ",54000,Onsite,LGBTQ+
22-25,1,Finance,Bachelor's Degree,"Baltimore, MD",54000,Hybrid,Female
30-33,8,Hosptechaltechy,Bachelor's Degree,"Chicago, IL",54000,Hybrid,Female
22-25,1,Accounting,Master's Degree,"Raleigh, NC",54000,Remote,Male
26-29,5,Marketing,Bachelor's Degree,"Charlotte, NC",54000,Remote,Female
26-29,4,Education,Master's Degree,"Philadelphia, PA",54000,Onsite,Female
22-25,1,Sales,Bachelor's Degree,"Dallas, TX",54000,Hybrid,Female
26-29,3,Education,Bachelor's Degree,"Philadelphia, PA",54000,Onsite,Female
22-25,4,Marketing,Bachelor's Degree,"Washington, DC",54000,Remote,Female
30-33,11,Banking,Bachelor's Degree,"Richmond, VA",54000,Hybrid,Female
26-29,8,Education,Master's Degree,"Boston, MA",54000,Onsite,Female
22-25,1,Accounting,Bachelor's Degree,"Charlotte, NC",54000,Remote,Female
30-33,5,Education,Bachelor's Degree,"Houston, TX",54000,Onsite,Female
30-33,2,Finance,Bachelor's Degree,"Chicago, IL",54000,Remote,Female
22-25,1,Accounting,Master's Degree,"Pittsburgh, PA",54000,Remote,Female
26-29,8,Retail,Some College,"Miami, FL",54000,Onsite,Male
22-25,4,Education,Master's Degree,"Chicago, IL",54000,Onsite,Female
26-29,5,Hosptechaltechy,Bachelor's Degree,"Orlando, FL",54000,Hybrid,Female
22-25,3,Education,Master's Degree,"Los Angeles, CA",54000,Onsite,Female
26-29,4,Sales,Bachelor's Degree,"Dallas, TX",54000,Onsite,Female
46+,4,Education,Master's Degree,"Denver, CO",54000,Hybrid,Female
22-25,1,Government,Bachelor's Degree,"Washington, DC",54000,Remote,Male
22-25,1,Education,Bachelor's Degree,"Houston, TX",54000,Onsite,Female
22-25,2,Education,Bachelor's Degree,"Phoenix, AZ",54000,Remote,Female
18-21,1,Retail,Bachelor's Degree,"Atlanta, GA",54000,Hybrid,Female
22-25,3,Advertising,Bachelor's Degree,"Chicago, IL",54000,Hybrid,Female
22-25,2,Human Resources,Bachelor's Degree,"Dallas, TX",54000,Remote,Female
22-25,4,Logistics,Bachelor's Degree,"Tampa, FL",54000,Hybrid,Male
30-33,3,Legal,Master's Degree,"Atlanta, GA",54000,Onsite,Female
26-29,4,Education,Bachelor's Degree,"Chicago, IL",54000,Onsite,Female
22-25,1,Finance,Master's Degree,"Cincinnati, OH",54000,Remote,Male
22-25,2,Marketing,Bachelor's Degree,"Dallas, TX",54000,Remote,Female
26-29,9,Retail,Some College,"Nashville, TN",54000,Hybrid,Male
26-29,4,Biotech,Bachelor's Degree,"Madison, WI",54000,Onsite,Female
22-25,4,Banking,Some College,"Portland, OR",54000,Remote,Female
22-25,2,Manufacturing,Some College,"Washington, DC",54000,Hybrid,Male
22-25,3,Finance,Bachelor's Degree,"Phoenix, AZ",54000,Remote,Female
22-25,1,Retail,Bachelor's Degree,"Seattle, WA",54000,Remote,Female
22-25,1,Healthcare,Bachelor's Degree,"Chicago, IL",54000,Onsite,Female
26-29,3,Tech,Bachelor's Degree,"Dallas, TX",54000,Hybrid,Female
26-29,4,Insurance,Some College,"Chicago, IL",54000,Remote,Male
22-25,1,Logistics,Bachelor's Degree,"Philadelphia, PA",54000,Remote,Male
26-29,5,Retail,Bachelor's Degree,"Washington, DC",54000,Remote,Female
22-25,3,Tech,Bachelor's Degree,"Raleigh, NC",54000,Remote,Female
